CaseSize,Recommended,Governoratename,long,lat
6,Yes,Irbid,35.8507,32.5325
7,Yes,Irbid,35.8963,32.5638
4,Yes,Irbid,35.8500,32.5394
1,Yes,Amman,35.9252,31.9701
2,No,Irbid,35.6919,32.5716
6,Yes,Amman,35.8785,32.0530
7,Yes,Amman,35.8878,32.0035
5,No,Madaba,35.8068,31.7225
5,Yes,Amman,35.9579,31.9628
4,No,Amman,35.9574,31.9644
1,Yes,Karak,35.7296,31.2267
4,,Zarqa,36.1273,32.1362
1,Yes,Madaba,35.8182,31.7290
5,Yes,Zarqa,36.0665,32.1327
9,Yes,Amman,35.9700,31.9633
3,Yes,Irbid,35.8372,32.5373
5,Yes,Amman,36.0005,31.8902
7,Yes,Balqa,35.8252,32.0332
6,No,Amman,35.8927,31.9148
4,Yes,Irbid,35.7853,32.5175
8,Yes,Mafraq,36.0653,32.3731
4,Yes,Amman,35.9478,31.9579
1,Yes,Zarqa,36.0029,32.0063
2,Yes,Balqa,35.5891,31.9233
6,No,Zarqa,36.0862,32.0702
3,Yes,Amman,35.9363,31.9544
3,Yes,Irbid,35.8497,32.5376
1,Yes,Irbid,35.9127,32.4575
4,No,Irbid,35.9039,32.4776
2,Yes,Irbid,35.9089,32.4181
4,Yes,Irbid,35.9907,32.6242
4,Yes,Amman,35.9588,31.9655
3,Yes,Amman,35.8867,31.9115
9,Yes,Jarash,35.9038,32.2759
1,No,Jarash,35.9038,32.2759
2,Yes,Zarqa,36.0862,32.0636
4,Yes,Amman,35.9988,31.8772
4,No,Amman,35.8402,31.8932
3,No,Amman,35.9134,31.9270
5,Yes,Balqa,35.8316,32.0443
4,Yes,Irbid,35.9979,32.5275
5,Yes,Zarqa,36.1310,32.1382
8,Yes,Mafraq,36.0752,32.3736
4,Yes,Amman,35.9732,31.9555
3,Yes,Irbid,35.6870,32.4885
2,Yes,Irbid,35.8471,32.5287
3,Yes,Irbid,35.8423,32.5491
1,Yes,Mafraq,36.1973,32.3307
5,Yes,Irbid,35.8930,32.4971
5,No,Amman,35.9812,31.9821
8,Yes,Amman,35.9359,31.9437
6,Yes,Irbid,35.6778,32.4245
7,Yes,Zarqa,36.0729,32.0702
6,Yes,Irbid,35.9906,32.6250
5,No,Amman,35.9159,31.9340
8,Yes,Mafraq,36.2024,32.3378
2,Yes,Zarqa,36.2843,32.1133
1,Yes,Irbid,35.8506,32.5764
1,Yes,Zarqa,36.2784,32.1232
2,Yes,Irbid,36.0140,32.5624
6,Yes,Irbid,35.9974,32.5701
11,Yes,Irbid,35.9021,32.4736
4,Yes,Zarqa,36.1004,32.1004
1,No,Amman,35.9242,31.9646
2,Yes,Irbid,35.8474,32.5373
1,Yes,Zarqa,36.1002,32.0937
4,Yes,Irbid,35.8762,32.5469
4,Yes,Aqaba,34.9997,29.5476
1,Yes,Aqaba,34.9997,29.5476
5,Yes,Ajlun,35.7585,32.3082
3,No,Irbid,36.0189,32.5700
5,Yes,Madaba,35.8028,31.7128
1,Yes,Amman,35.9258,31.9835
1,Yes,Irbid,35.8568,32.5700
1,Yes,Karak,35.6947,31.0998
2,Yes,Amman,36.0115,31.8700
4,Yes,Amman,35.8523,31.9671
3,No,Balqa,35.7363,32.0389
1,Yes,Amman,36.0115,31.8700
3,Yes,Irbid,35.9556,32.5123
6,Yes,Irbid,35.9997,32.5264
2,Yes,Irbid,35.8496,32.5292
1,Yes,Irbid,36.0077,32.5630
1,No,Irbid,35.8673,32.5772
1,Yes,Amman,35.9249,31.9521
1,Yes,Mafraq,36.2212,32.4219
1,Yes,Mafraq,36.3687,32.2946
7,Yes,Mafraq,36.1757,32.3987
5,Yes,Irbid,35.8610,32.5925
2,Yes,Irbid,35.8610,32.5925
6,Yes,Irbid,36.0069,32.5620
1,Yes,Karak,35.7115,31.1700
4,Yes,Irbid,35.6954,32.5738
5,No,Aqaba,35.0014,29.5467
1,Yes,Irbid,35.8497,32.5511
3,Yes,Aqaba,35.0051,29.5466
4,Yes,Irbid,35.8350,32.5456
3,Yes,Aqaba,35.0051,29.5466
1,Yes,Irbid,35.8156,32.5561
2,Yes,Irbid,35.8658,32.5533
1,No,Amman,35.9783,31.9847
6,Yes,Amman,35.9147,31.8965
6,Yes,Irbid,35.8134,32.5256
8,Yes,Amman,35.9269,31.8794
3,Yes,Irbid,35.8491,32.5672
1,Yes,Irbid,35.8184,32.5236
4,Yes,Irbid,35.8398,32.5822
1,Yes,Amman,35.8705,32.0055
4,Yes,Mafraq,36.2214,32.3337
3,Yes,Zarqa,36.0828,32.0693
6,Yes,Aqaba,35.0014,29.5461
2,Yes,Irbid,35.8473,32.5394
1,Yes,Mafraq,36.2062,32.3528
4,Yes,Irbid,35.8488,32.5387
2,No,Amman,35.8456,31.8991
3,Yes,Mafraq,36.1928,32.3303
1,No,Ajlun,35.8136,32.3717
8,Yes,Irbid,35.8554,32.5892
5,Yes,Amman,35.9596,31.9706
6,Yes,Zarqa,36.0823,32.0602
4,Yes,Amman,35.9479,31.9476
6,Yes,Balqa,35.8487,32.0780
2,Yes,Irbid,35.9937,32.6406
5,Yes,Amman,35.9192,31.9840
1,Yes,Amman,35.8589,31.8902
4,No,Irbid,35.8537,32.5241
1,Yes,Amman,35.9788,31.9779
2,Yes,Irbid,35.9318,32.6884
2,Yes,Zarqa,36.0127,32.0247
2,Yes,Irbid,35.8488,32.5387
1,Yes,Irbid,35.9431,32.6401
6,Yes,Zarqa,36.0531,32.0682
2,Yes,Irbid,35.9911,32.6388
3,Yes,Mafraq,36.2835,32.1796
5,Yes,Irbid,35.9397,32.6418
5,No,Irbid,35.8520,32.5415
8,No,Balqa,35.8246,32.0333
2,Yes,Irbid,36.0154,32.5702
4,Yes,Irbid,35.8107,32.6762
6,No,Amman,35.8168,31.9515
2,Yes,Mafraq,36.2737,32.3180
3,Yes,Irbid,35.9958,32.5550
7,Yes,Irbid,35.8402,32.5596
5,Yes,Amman,35.9683,31.9651
6,Yes,Mafraq,36.2103,32.3392
1,Yes,Madaba,35.7876,31.7162
2,Yes,Amman,35.9223,31.9740
3,Yes,Irbid,35.8996,32.5047
4,Yes,Amman,35.9420,31.9325
3,Yes,Jarash,35.9031,32.2671
3,Yes,Amman,35.9104,31.9460
1,Yes,Irbid,35.7462,32.5593
2,Yes,Irbid,35.8373,32.5603
2,Yes,Irbid,35.7525,32.6748
1,Yes,Irbid,35.7525,32.6748
8,Yes,Jarash,35.8570,32.1327
4,Yes,Jarash,35.8570,32.1327
3,Yes,Irbid,35.9034,32.5291
7,Yes,Irbid,35.7726,32.7030
5,Yes,Zarqa,36.1138,32.1323
13,Yes,Ajlun,35.7559,32.3107
3,Yes,Irbid,35.9267,32.4175
5,Yes,Irbid,35.8323,32.5497
4,Yes,Mafraq,36.1986,32.3480
7,Yes,Maan,35.4825,30.3152
5,Yes,Amman,36.0003,31.8840
5,Yes,Mafraq,36.6250,32.3163
1,Yes,Zarqa,36.1010,32.1049
7,Yes,Irbid,35.8438,32.5352
6,Yes,Irbid,35.7763,32.4783
6,Yes,Jarash,35.8493,32.2917
3,No,Irbid,35.8532,32.5523
7,Yes,Mafraq,36.3610,32.3645
8,Yes,Irbid,35.8488,32.5353
1,Yes,Amman,35.9223,31.9740
1,Yes,Zarqa,36.0979,32.0761
6,Yes,Zarqa,36.0642,32.0381
1,No,Balqa,35.7195,32.0404
4,Yes,Zarqa,36.0456,32.0492
1,Yes,Madaba,35.7748,31.6455
5,Yes,Irbid,35.8421,32.5288
3,Yes,Amman,35.9481,31.9572
4,Yes,Irbid,35.8526,32.5310
1,Yes,Irbid,35.8537,32.5504
1,Yes,Irbid,35.8425,32.5551
1,Yes,Irbid,35.8537,32.5504
1,Yes,Mafraq,36.1741,32.3324
1,Yes,Zarqa,36.0903,32.0377
1,Yes,Zarqa,36.0829,32.0471
2,Yes,Zarqa,36.2852,32.1153
2,No,Zarqa,36.0116,32.0089
1,Yes,Zarqa,36.0163,32.0385
4,Yes,Balqa,35.8285,32.0597
1,Yes,Irbid,35.9073,32.5402
7,Yes,Amman,35.8790,31.9948
8,Yes,Irbid,35.8487,32.5353
8,Yes,Amman,35.9125,31.9358
7,Yes,Irbid,35.8372,32.5660
3,Yes,Mafraq,36.3091,32.1931
5,Yes,Amman,36.0517,31.9583
5,Yes,Irbid,35.8603,32.5518
4,Yes,Amman,35.9182,31.9172
3,Yes,Irbid,35.8470,32.5669
3,Yes,Irbid,35.8398,32.5822
,Yes,Irbid,36.0207,32.5594
1,No,Irbid,35.8959,32.4967
2,Yes,Mafraq,36.1826,32.3425
5,Yes,Irbid,35.6877,32.5000
4,Yes,Irbid,35.6528,32.5360
10,Yes,Amman,35.9104,31.9460
4,Yes,Irbid,35.8473,32.5392
1,Yes,Irbid,35.7040,32.4077
1,Yes,Irbid,35.8241,32.5571
1,Yes,Mafraq,36.2111,32.3323
11,Yes,Mafraq,36.2941,32.3891
2,Yes,Balqa,35.8322,32.0580
7,Yes,Irbid,35.9400,32.6040
6,Yes,Mafraq,36.0772,32.3733
3,Yes,Zarqa,36.8142,31.8313
4,Yes,Zarqa,36.8142,31.8313
5,Yes,Balqa,35.7381,32.0389
3,Yes,Amman,35.8804,31.9572
4,Yes,Irbid,35.9087,32.5301
5,Yes,Jarash,35.9025,32.2811
2,No,Maan,35.4641,30.2537
4,Yes,Zarqa,36.0904,32.0751
8,Yes,Irbid,35.8945,32.6353
2,Yes,Irbid,35.8843,32.5937
5,Yes,Zarqa,36.0900,32.0765
8,Yes,Zarqa,36.0154,32.1444
2,No,Irbid,36.0251,32.5421
3,Yes,Mafraq,36.1907,32.3412
5,No,Amman,35.8703,31.9529
2,Yes,Amman,35.9849,31.9839
6,Yes,Irbid,35.8493,32.5322
12,No,Irbid,35.8541,32.5759
4,Yes,Irbid,35.6988,32.4127
5,Yes,Amman,36.0466,31.8992
3,No,Irbid,35.8477,32.5336
3,No,Irbid,36.0117,32.5590
4,Yes,Zarqa,36.0263,32.0134
5,No,Irbid,35.8393,32.5204
3,Yes,Irbid,35.7966,32.4710
3,No,Irbid,35.8035,32.4651
5,Yes,Amman,35.9146,31.9390
1,Yes,Irbid,35.6984,32.4113
3,Yes,Jarash,35.8961,32.2794
1,Yes,Balqa,35.8604,32.0782
7,No,Irbid,35.7996,32.4693
3,Yes,Irbid,35.8477,32.5336
5,Yes,Irbid,35.8432,32.4740
5,,Balqa,35.8260,32.0797
2,Yes,Irbid,36.0010,32.5318
1,Yes,Irbid,35.8495,32.5600
3,Yes,Mafraq,36.0968,32.3674
4,Yes,Balqa,35.6027,32.1384
6,Yes,Amman,35.8604,31.6531
6,Yes,Irbid,35.8478,32.5607
7,Yes,Zarqa,36.0475,32.0222
4,No,Amman,35.8839,32.0632
4,Yes,Irbid,35.9164,32.5156
3,Yes,Amman,35.9510,31.9785
5,Yes,Irbid,35.8943,32.5044
1,Yes,Amman,35.9436,31.9882
5,Yes,Mafraq,36.2011,32.3498
4,Yes,Mafraq,36.2011,32.3498
4,No,Irbid,35.8445,32.5515
4,Yes,Irbid,35.6841,32.6538
7,Yes,Irbid,35.8744,32.5716
1,Yes,Ajlun,35.5994,32.2959
4,Yes,Irbid,35.8627,32.5584
3,No,Irbid,35.9002,32.4050
1,Yes,Irbid,35.8627,32.5584
5,Yes,Mafraq,36.2379,32.4231
2,Yes,Irbid,35.8493,32.5322
6,Yes,Irbid,35.8421,32.5303
5,Yes,Jarash,35.8971,32.2804
4,Yes,Irbid,35.8659,32.4537
4,Yes,Amman,36.0200,31.9840
2,Yes,Balqa,35.7489,32.0545
3,,Irbid,35.8426,32.5640
3,Yes,Irbid,35.9136,32.5284
4,No,Irbid,35.8455,32.5505
1,Yes,Irbid,35.8929,32.6619
7,Yes,Zarqa,36.2838,32.1122
2,Yes,Balqa,35.8294,32.0550
3,No,Amman,35.8347,31.9622
3,No,Irbid,35.8412,32.6948
3,No,Mafraq,36.4832,32.3424
4,No,Amman,35.8388,31.8965
4,Yes,Mafraq,36.4830,32.3423
4,Yes,Maan,35.4810,30.3218
10,Yes,Irbid,35.8433,32.4800
2,Yes,Irbid,35.8478,32.5352
7,Yes,Zarqa,36.0945,32.0773
1,No,Mafraq,36.4832,32.3425
9,Yes,Irbid,35.7219,32.5420
2,Yes,Jarash,35.8493,32.2918
3,Yes,Irbid,35.8555,32.5984
3,No,Amman,35.9117,31.9336
3,No,Maan,35.4784,30.3172
4,Yes,Irbid,35.8579,32.5889
2,Yes,Amman,36.0068,31.8662
6,Yes,Irbid,35.8171,32.5093
1,Yes,Irbid,35.8156,32.5550
5,No,Amman,35.8372,32.0294
2,Yes,Karak,35.7022,31.3680
4,Yes,Karak,36.0654,30.9970
5,Yes,Zarqa,36.0364,32.0271
5,Yes,Maan,35.4763,30.3239
5,Yes,Maan,35.4763,30.3239
6,,Mafraq,36.2129,32.3390
9,Yes,Jarash,35.8294,32.2754
8,Yes,Mafraq,36.4916,32.3369
3,Yes,Karak,35.7022,31.3680
4,Yes,Irbid,35.8838,32.5673
4,Yes,Amman,35.9332,31.8924
3,No,Amman,35.9074,31.9269
4,No,Irbid,35.8375,32.6457
1,Yes,Madaba,35.6991,31.7205
9,Yes,Karak,35.7146,31.0152
1,Yes,Zarqa,36.0421,32.0283
8,Yes,Zarqa,36.0864,32.0738
6,Yes,Amman,35.9402,31.9560
4,No,Irbid,35.8539,32.5434
1,Yes,Amman,35.9252,31.9701
5,Yes,Irbid,36.0133,32.5572
1,Yes,Irbid,35.9952,32.5463
3,Yes,Amman,35.9069,31.9389
6,Yes,Karak,35.6928,31.1199
5,Yes,Amman,35.8412,31.9580
5,No,Irbid,35.6984,32.4109
4,Yes,Irbid,35.7471,32.5155
5,No,Irbid,35.8497,32.5376
1,Yes,Ajlun,35.8129,32.3744
3,No,Irbid,35.8751,32.4858
1,Yes,Amman,35.9641,31.9028
5,No,Amman,35.9891,31.9860
3,Yes,Irbid,35.6560,32.4218
6,No,Irbid,35.8520,32.5185
2,Yes,Zarqa,36.0809,32.0535
10,Yes,Irbid,35.8217,32.4830
4,Yes,Amman,35.9128,31.9386
5,Yes,Karak,35.7444,31.3153
6,No,Irbid,35.8512,32.5344
2,No,Amman,35.9600,31.9618
4,No,Irbid,35.8512,32.5344
4,No,Irbid,35.8621,32.5481
1,No,Balqa,35.7266,32.0418
4,No,Irbid,35.7244,32.5179
1,No,Balqa,35.7266,32.0418
4,Yes,Amman,35.9515,31.9465
7,Yes,Irbid,35.8582,32.5631
2,Yes,Amman,35.9332,31.9391
2,Yes,Karak,35.6999,31.0917
1,Yes,Karak,35.6999,31.0917
,Yes,Amman,35.9759,31.9057
5,Yes,Amman,35.9328,31.9154
1,No,Irbid,35.8649,32.5305
1,No,Irbid,35.8649,32.5305
4,No,Ajlun,35.6788,32.3518
1,Yes,Irbid,35.8451,32.5397
3,Yes,Irbid,35.8495,32.5330
2,Yes,Mafraq,36.2989,32.1714
6,Yes,Irbid,35.6941,32.5496
1,Yes,Zarqa,36.0944,32.0418
5,Yes,Irbid,35.6961,32.5001
2,Yes,Irbid,35.6961,32.5656
4,Yes,Mafraq,36.2000,32.3468
6,No,Irbid,35.8642,32.5344
2,Yes,Irbid,35.8382,32.5281
4,Yes,Irbid,35.7352,32.5357
5,No,Irbid,36.0090,32.5608
2,Yes,Irbid,35.6853,32.4982
7,Yes,Amman,35.9255,31.8861
1,Yes,Irbid,35.8531,32.5576
3,Yes,Irbid,35.8531,32.5576
6,Yes,Aqaba,35.0028,29.5618
6,Yes,Amman,35.9682,31.9580
6,Yes,Irbid,35.8395,32.5551
2,Yes,Aqaba,35.0028,29.5618
1,Yes,Irbid,35.8536,32.5567
2,No,Jarash,35.9031,32.2827
2,Yes,Aqaba,35.0028,29.5618
7,Yes,Maan,35.7334,30.1883
6,Yes,Maan,35.7361,30.2020
5,Yes,Zarqa,36.0883,32.0814
6,Yes,Karak,35.7360,31.2008
1,Yes,Balqa,35.8349,32.0580
2,Yes,Amman,35.9253,31.9382
3,Yes,Amman,35.8891,32.0491
3,Yes,Mafraq,36.1460,32.4820
8,Yes,Irbid,35.8379,32.6161
4,Yes,Irbid,35.8623,32.5469
2,Yes,Zarqa,36.0882,32.0548
5,Yes,Zarqa,36.0788,32.0674
6,Yes,Zarqa,36.0690,32.0756
1,No,Irbid,35.9947,32.5649
1,No,Irbid,35.9947,32.5649
4,No,Amman,35.9910,31.9769
6,Yes,Zarqa,36.2729,32.1293
4,Yes,Amman,35.8254,32.0292
1,Yes,Irbid,35.9868,32.6257
6,Yes,Zarqa,36.0755,32.0594
7,Yes,Mafraq,35.9937,32.3035
5,Yes,Irbid,35.9221,32.5953
7,Yes,Madaba,35.8051,31.7150
1,Yes,Irbid,35.8469,32.5381
2,Yes,Amman,35.9490,31.9684
2,Yes,Irbid,35.8410,32.5669
1,Yes,Irbid,35.8410,32.5669
4,Yes,Irbid,35.8410,32.5669
1,Yes,Amman,35.9662,31.9635
1,Yes,Irbid,35.6731,32.4216
1,Yes,Amman,35.7835,31.7958
1,Yes,Irbid,35.7048,32.5167
1,Yes,Irbid,35.8642,32.5356
8,No,Irbid,35.8537,32.5504
2,Yes,Irbid,35.8487,32.5356
7,No,Irbid,35.9504,32.6368
2,,Irbid,35.9383,32.6097
1,No,Irbid,36.0098,32.5637
3,No,Mafraq,36.1403,32.4248
4,Yes,Irbid,35.9908,32.6242
5,Yes,Irbid,35.8528,32.5588
4,Yes,Irbid,35.9867,32.6254
1,Yes,Mafraq,36.1842,32.4597
3,Yes,Amman,35.9335,31.9489
2,Yes,Irbid,35.8493,32.5377
3,No,Ajlun,35.7635,32.3125
1,Yes,Amman,35.9141,31.9566
3,No,Amman,35.9925,31.8780
3,No,Irbid,35.8485,32.5256
4,No,Amman,35.9925,31.8780
2,No,Amman,35.9925,31.8780
2,Yes,Jarash,35.9022,32.3318
1,Yes,Irbid,36.0087,32.5547
5,No,Irbid,35.8445,32.5538
5,Yes,Ajlun,35.8404,32.3758
2,Yes,Irbid,35.7963,32.5867
6,Yes,Amman,36.0202,31.8096
4,Yes,Irbid,35.7963,32.5867
1,Yes,Irbid,35.7963,32.5867
2,Yes,Amman,35.9284,31.9231
1,Yes,Irbid,35.9340,32.4235
6,Yes,Ajlun,35.7988,32.3607
7,Yes,Irbid,35.9911,32.6406
6,Yes,Mafraq,36.0876,32.3704
2,No,Amman,35.8469,32.0187
3,Yes,Balqa,35.7165,32.1024
3,Yes,Irbid,35.6852,32.4986
3,No,Balqa,35.8444,32.0704
3,Yes,Ajlun,35.7621,32.3342
5,Yes,Jarash,35.9017,32.2906
5,Yes,Irbid,35.7445,32.5663
3,No,Irbid,35.7465,32.5593
8,Yes,Irbid,35.8498,32.5529
4,Yes,Irbid,35.8504,32.5152
3,Yes,Irbid,35.8422,32.5342
7,No,Irbid,35.7270,32.5891
3,No,Irbid,35.8466,32.5387
4,No,Amman,35.8759,32.0491
5,Yes,Irbid,35.9133,32.4202
2,Yes,Irbid,35.9269,32.4246
8,Yes,Ajlun,35.6993,32.2968
4,Yes,Irbid,36.0231,32.5019
3,Yes,Balqa,35.6003,31.9229
3,Yes,Irbid,36.0254,32.5178
1,Yes,Irbid,36.0254,32.5178
1,,Irbid,35.8522,32.5353
2,Yes,Mafraq,36.0837,32.3726
1,Yes,Irbid,35.8069,32.5559
10,Yes,Karak,35.4586,30.9304
1,No,Mafraq,36.2114,32.3270
3,Yes,Irbid,35.8514,32.5256
1,Yes,Irbid,35.9930,32.6362
8,Yes,Amman,35.9625,31.9017
2,Yes,Amman,35.9449,31.8824
6,Yes,Amman,35.9614,31.9048
5,Yes,Irbid,36.0087,32.5675
4,No,Zarqa,36.1010,32.0846
1,Yes,Zarqa,36.1011,32.0844
2,Yes,Irbid,35.8573,32.5524
3,Yes,Amman,35.9623,31.9727
2,Yes,Amman,35.9916,31.9870
2,Yes,Mafraq,36.1821,32.3271
1,Yes,Amman,35.8550,31.9862
5,Yes,Jarash,35.9000,32.2724
2,Yes,Amman,35.9739,31.9027
6,Yes,Amman,35.9860,31.9012
5,Yes,Balqa,35.7306,32.0470
3,Yes,Amman,35.8843,32.0166
2,No,Madaba,35.8060,31.7244
2,Yes,Irbid,35.9888,32.5402
2,Yes,Balqa,35.7333,32.0503
6,Yes,Amman,35.8843,32.0166
8,Yes,Irbid,35.7037,32.5837
4,Yes,Amman,35.9738,31.9156
1,Yes,Amman,35.9544,31.9760
1,Yes,Amman,35.9727,31.9467
2,Yes,Maan,35.4742,30.3208
5,Yes,Mafraq,36.1544,32.4415
5,No,Irbid,35.8493,32.5373
3,Yes,Amman,35.9505,31.9733
4,Yes,Irbid,35.8892,32.5614
4,No,Irbid,35.8493,32.5373
5,No,Mafraq,36.2132,32.3298
4,Yes,Zarqa,36.0394,32.0362
4,No,Amman,35.8537,32.0007
3,Yes,Karak,35.6945,31.0996
4,Yes,Karak,35.7017,31.0931
1,Yes,Amman,35.9924,31.9801
1,Yes,Amman,35.9950,31.9543
4,No,Amman,35.8432,31.9993
5,Yes,Irbid,35.9169,32.4327
7,Yes,Irbid,35.8415,32.5558
5,No,Amman,36.0150,31.8658
4,Yes,Amman,35.8685,31.9972
1,No,Amman,35.8546,31.9700
1,No,Amman,35.8432,31.9993
1,No,Amman,35.8431,31.9993
3,Yes,Amman,35.9659,31.9533
6,Yes,Irbid,35.8424,32.5292
4,Yes,Amman,35.9449,31.8824
5,No,Irbid,35.8531,32.5566
1,Yes,Irbid,35.8426,32.5303
4,Yes,Irbid,35.7072,32.4083
3,Yes,Irbid,35.8534,32.5616
6,Yes,Zarqa,36.8057,31.8327
5,Yes,Zarqa,36.0339,32.0395
3,Yes,Irbid,35.7725,32.7002
,No,Balqa,35.5794,31.9546
3,Yes,Mafraq,36.0373,32.3375
1,Yes,Amman,35.9337,31.9490
2,Yes,Irbid,35.8065,32.6770
4,Yes,Karak,35.4496,30.9578
4,No,Amman,35.8385,31.9514
6,Yes,Irbid,35.7270,32.5502
4,Yes,Amman,35.8440,32.0139
3,No,Amman,35.9254,31.9733
5,Yes,Irbid,35.7887,32.6915
3,Yes,Mafraq,36.2839,32.1500
3,Yes,Mafraq,36.2983,32.3690
4,Yes,Irbid,35.8449,32.5520
5,No,Amman,35.9571,31.9706
2,Yes,Zarqa,36.0845,32.0970
1,Yes,Zarqa,36.0844,32.0978
5,No,Amman,35.8340,31.9488
4,Yes,Irbid,35.8496,32.5369
1,Yes,Zarqa,36.0815,32.0669
7,,Mafraq,36.2107,32.4596
1,Yes,Amman,35.8442,32.0254
6,Yes,Mafraq,36.2156,32.4934
4,Yes,Zarqa,36.0465,32.0181
3,Yes,Balqa,35.8288,32.0533
8,Yes,Irbid,35.8319,32.5535
4,No,Amman,35.9441,32.0033
8,No,Irbid,35.9993,32.5573
1,Yes,Amman,35.9334,31.9838
2,Yes,Amman,35.9914,31.9800
1,Yes,Irbid,35.8337,32.6668
1,Yes,Amman,35.8492,31.9032
4,Yes,Amman,35.9292,31.9783
1,Yes,Balqa,35.7925,32.0029
4,Yes,Amman,35.9549,31.9669
6,Yes,Irbid,35.9993,32.5573
4,Yes,Irbid,35.8597,32.5710
2,Yes,Amman,35.9339,31.9694
1,Yes,Zarqa,36.0825,32.0535
1,No,Amman,35.9669,31.9592
4,Yes,Jarash,35.8978,32.2809
6,Yes,Irbid,35.9396,32.6115
1,Yes,Amman,35.9524,31.9139
4,No,Amman,35.9345,31.9419
3,Yes,Amman,35.8255,32.0294
2,Yes,Irbid,35.6866,32.5029
1,No,Irbid,35.6866,32.5029
1,Yes,Irbid,35.7492,32.5283
6,Yes,Mafraq,36.4892,32.2877
5,No,Irbid,36.0175,32.5694
5,Yes,Irbid,36.0115,32.5684
1,Yes,Irbid,36.0115,32.5684
4,Yes,Amman,35.9470,31.6437
5,Yes,Irbid,35.8511,32.5703
2,Yes,Irbid,35.5869,32.2957
4,Yes,Mafraq,36.1549,32.4691
1,Yes,Amman,35.8751,31.5281
9,Yes,Aqaba,35.0050,29.5507
4,Yes,Amman,35.9131,31.9438
5,No,Amman,35.9324,31.9338
4,Yes,Zarqa,36.0755,32.0594
4,Yes,Amman,35.9486,31.9141
7,Yes,Amman,35.9294,31.8662
3,Yes,Irbid,35.9470,32.6437
2,Yes,Amman,35.9201,31.9720
6,Yes,Amman,35.9661,31.9601
3,Yes,Amman,35.9021,31.9267
4,Yes,Mafraq,36.0873,32.3043
4,Yes,Mafraq,36.0223,32.3632
2,Yes,Irbid,35.8452,32.5508
4,Yes,Amman,35.9982,31.8352
5,Yes,Mafraq,36.1744,32.4494
1,Yes,Mafraq,36.2004,32.3506
1,Yes,Amman,35.9513,31.9262
4,Yes,Jarash,35.9407,32.4004
2,Yes,Amman,35.8803,32.0050
5,Yes,Irbid,35.9383,32.6097
8,Yes,Irbid,35.7278,32.5848
4,Yes,Irbid,36.0085,32.5546
6,Yes,Zarqa,36.0755,32.0594
5,Yes,Tafilah,35.5997,30.8302
3,No,Amman,35.9416,31.9010
1,Yes,Mafraq,36.1867,32.3220
5,Yes,Zarqa,36.0632,32.0675
3,Yes,Zarqa,36.0519,32.1172
6,Yes,Irbid,35.8548,32.5893
3,No,Irbid,35.8523,32.5457
4,Yes,Irbid,36.0120,32.5578
5,Yes,Irbid,35.8335,32.6841
3,,Zarqa,36.0712,32.0549
6,Yes,Irbid,35.8429,32.5483
5,Yes,Balqa,35.8287,32.0384
5,Yes,Zarqa,36.1005,32.0905
5,No,Amman,35.8687,31.9486
1,Yes,Amman,35.8696,32.0237
5,No,Amman,35.9072,31.9604
2,Yes,Irbid,35.6876,32.4276
7,Yes,Zarqa,36.0768,32.0654
1,Yes,Amman,35.8830,32.0237
3,Yes,Irbid,35.8610,32.5492
6,Yes,Zarqa,36.0641,32.0218
4,Yes,Zarqa,36.0858,32.0600
2,Yes,Zarqa,36.1360,32.1373
9,Yes,Zarqa,36.0641,32.0218
2,Yes,Irbid,35.9466,32.6366
7,Yes,Amman,36.0820,31.7844
6,Yes,Zarqa,36.0291,32.0407
2,Yes,Irbid,35.8501,32.5578
2,Yes,Zarqa,36.0954,32.0801
1,Yes,Zarqa,36.0929,32.0767
7,Yes,Irbid,36.0039,32.5710
4,No,Amman,35.9460,31.9908
1,Yes,Irbid,36.0039,32.5710
2,Yes,Irbid,35.7531,32.5900
5,Yes,Irbid,35.7763,32.6965
4,Yes,Irbid,35.9105,32.5352
,Yes,Irbid,35.9386,32.6437
1,Yes,Irbid,35.9381,32.6469
6,Yes,Irbid,35.8478,32.5255
1,No,Amman,35.8869,31.9101
7,No,Tafilah,35.6327,30.8440
5,Yes,Irbid,35.8505,32.5525
5,Yes,Irbid,35.9882,32.6345
1,No,Irbid,35.9882,32.6345
4,Yes,Irbid,35.9124,32.5770
1,Yes,Irbid,35.8471,32.5367
1,Yes,Mafraq,36.4590,32.3404
5,Yes,Mafraq,36.5628,32.3116
4,Yes,Irbid,35.8621,32.5462
1,,Irbid,35.8436,32.5590
2,Yes,Irbid,35.9507,32.6360
5,Yes,Irbid,35.8880,32.6585
4,Yes,Irbid,35.8415,32.6162
7,Yes,Irbid,35.9017,32.5632
9,Yes,Balqa,35.7186,32.0271
6,Yes,Zarqa,36.2728,32.1273
3,Yes,Irbid,35.8704,32.5370
2,Yes,Amman,35.9257,31.9805
5,Yes,Amman,35.9245,31.9594
7,Yes,Madaba,35.7835,31.7124
6,Yes,Irbid,35.8293,32.6867
3,No,Irbid,35.8018,32.7076
1,Yes,Amman,35.9726,31.9576
1,Yes,Irbid,35.8506,32.5463
5,Yes,Mafraq,36.1813,32.4566
6,No,Balqa,35.7684,31.9794
7,Yes,Balqa,35.8417,32.0724
2,Yes,Amman,35.9761,31.9369
1,No,Jarash,35.8980,32.2700
4,Yes,Irbid,35.7886,32.5160
